split_seed,split_role,position,experiment_id
10,initial_train,12,Q082
10,initial_train,13,Q083
10,initial_train,14,Q094
10,acquisition_pool,0,Q001
10,acquisition_pool,1,Q003
10,acquisition_pool,2,Q004
10,acquisition_pool,3,Q005
10,acquisition_pool,4,Q008
10,acquisition_pool,5,Q009
10,acquisition_pool,6,Q010
10,acquisition_pool,7,Q011
10,acquisition_pool,8,Q016
10,acquisition_pool,9,Q018
10,acquisition_pool,10,Q024
10,acquisition_pool,11,Q026
10,acquisition_pool,12,Q027
10,acquisition_pool,13,Q028
10,acquisition_pool,14,Q030
10,acquisition_pool,15,Q031
10,acquisition_pool,16,Q033
10,acquisition_pool,17,Q034
10,acquisition_pool,18,Q037
10,acquisition_pool,19,Q040
10,acquisition_pool,20,Q041
10,acquisition_pool,21,Q045
10,acquisition_pool,22,Q047
10,acquisition_pool,23,Q048
10,acquisition_pool,24,Q049
10,acquisition_pool,25,Q051
10,acquisition_pool,26,Q054
10,acquisition_pool,27,Q057
10,acquisition_pool,28,Q058
10,acquisition_pool,29,Q060
10,acquisition_pool,30,Q062
10,acquisition_pool,31,Q064
10,acquisition_pool,32,Q068
10,acquisition_pool,33,Q069
10,acquisition_pool,34,Q070
10,acquisition_pool,35,Q071
10,acquisition_pool,36,Q084
10,acquisition_pool,37,Q085
10,acquisition_pool,38,Q087
10,acquisition_pool,39,Q089
10,test,0,Q002
10,test,1,Q007
10,test,2,Q013
10,test,3,Q015
10,test,4,Q017
10,test,5,Q019
10,test,6,Q020
10,test,7,Q021
10,test,8,Q022
10,test,9,Q023
10,test,10,Q025
10,test,11,Q032
10,test,12,Q035
10,test,13,Q036
10,test,14,Q039
10,test,15,Q042
10,test,16,Q046
10,test,17,Q050
10,test,18,Q052
10,test,19,Q053
10,test,20,Q055
10,test,21,Q056
10,test,22,Q061
10,test,23,Q063
10,test,24,Q065
10,test,25,Q066
10,test,26,Q072
10,test,27,Q073
10,test,28,Q074
10,test,29,Q075
10,test,30,Q076
10,test,31,Q080
10,test,32,Q081
10,test,33,Q086
10,test,34,Q088
10,test,35,Q090
10,test,36,Q091
10,test,37,Q092
10,test,38,Q093
10,test,39,Q095
11,initial_train,0,Q007
11,initial_train,1,Q016
11,initial_train,2,Q019
11,initial_train,3,Q025
11,initial_train,4,Q034
11,initial_train,5,Q039
11,initial_train,6,Q045
11,initial_train,7,Q061
11,initial_train,8,Q062
11,initial_train,9,Q066
11,initial_train,10,Q068
11,initial_train,11,Q069
11,initial_train,12,Q070
11,initial_train,13,Q083
11,initial_train,14,Q089
11,acquisition_pool,0,Q002
11,acquisition_pool,1,Q004
11,acquisition_pool,2,Q005
11,acquisition_pool,3,Q006
11,acquisition_pool,4,Q008
11,acquisition_pool,5,Q010
11,acquisition_pool,6,Q012
11,acquisition_pool,7,Q015
11,acquisition_pool,8,Q022
11,acquisition_pool,9,Q027
11,acquisition_pool,10,Q029
11,acquisition_pool,11,Q030
11,acquisition_pool,12,Q032
11,acquisition_pool,13,Q033
11,acquisition_pool,14,Q035
11,acquisition_pool,15,Q036
11,acquisition_pool,16,Q037
11,acquisition_pool,17,Q038
11,acquisition_pool,18,Q040
11,acquisition_pool,19,Q042
11,acquisition_pool,20,Q044
11,acquisition_pool,21,Q046
11,acquisition_pool,22,Q047
11,acquisition_pool,23,Q048
11,acquisition_pool,24,Q053
11,acquisition_pool,25,Q055
11,acquisition_pool,26,Q057
11,acquisition_pool,27,Q058
11,acquisition_pool,28,Q063
11,acquisition_pool,29,Q065
11,acquisition_pool,30,Q071
11,acquisition_pool,31,Q073
11,acquisition_pool,32,Q074
11,acquisition_pool,33,Q075
11,acquisition_pool,34,Q076
11,acquisition_pool,35,Q081
11,acquisition_pool,36,Q088
11,acquisition_pool,37,Q090
11,acquisition_pool,38,Q091
11,acquisition_pool,39,Q095
11,test,0,Q001
11,test,1,Q003
11,test,2,Q009
11,test,3,Q011
11,test,4,Q013
11,test,5,Q014
11,test,6,Q017
11,test,7,Q018
11,test,8,Q020
11,test,9,Q021
11,test,10,Q023
11,test,11,Q024
11,test,12,Q026
11,test,13,Q028
11,test,14,Q031
11,test,15,Q041
11,test,16,Q043
11,test,17,Q049
11,test,18,Q050
11,test,19,Q051
11,test,20,Q052
11,test,21,Q054
11,test,22,Q056
11,test,23,Q059
11,test,24,Q060
11,test,25,Q064
11,test,26,Q067
11,test,27,Q072
11,test,28,Q077
11,test,29,Q078
11,test,30,Q079
11,test,31,Q080
11,test,32,Q082
11,test,33,Q084
11,test,34,Q085
11,test,35,Q086
11,test,36,Q087
11,test,37,Q092
11,test,38,Q093
11,test,39,Q094
12,initial_train,0,Q003
12,initial_train,1,Q004
12,initial_train,2,Q007
12,initial_train,3,Q008
12,initial_train,4,Q027
12,initial_train,5,Q036
12,initial_train,6,Q037
12,initial_train,7,Q040
12,initial_train,8,Q047
12,initial_train,9,Q063
12,initial_train,10,Q069
12,initial_train,11,Q077
12,initial_train,12,Q080
12,initial_train,13,Q084
12,initial_train,14,Q088
12,acquisition_pool,0,Q001
12,acquisition_pool,1,Q002
12,acquisition_pool,2,Q005
12,acquisition_pool,3,Q006
12,acquisition_pool,4,Q012
12,acquisition_pool,5,Q018
12,acquisition_pool,6,Q021
12,acquisition_pool,7,Q022
12,acquisition_pool,8,Q023
12,acquisition_pool,9,Q025
12,acquisition_pool,10,Q032
12,acquisition_pool,11,Q042
12,acquisition_pool,12,Q044
12,acquisition_pool,13,Q045
12,acquisition_pool,14,Q048
12,acquisition_pool,15,Q050
12,acquisition_pool,16,Q051
12,acquisition_pool,17,Q052
12,acquisition_pool,18,Q053
12,acquisition_pool,19,Q056
12,acquisition_pool,20,Q058
12,acquisition_pool,21,Q060
12,acquisition_pool,22,Q061
12,acquisition_pool,23,Q062
12,acquisition_pool,24,Q066
12,acquisition_pool,25,Q067
12,acquisition_pool,26,Q070
12,acquisition_pool,27,Q071
12,acquisition_pool,28,Q072
12,acquisition_pool,29,Q076
12,acquisition_pool,30,Q078
12,acquisition_pool,31,Q079
12,acquisition_pool,32,Q081
12,acquisition_pool,33,Q083
12,acquisition_pool,34,Q086
12,acquisition_pool,35,Q087
12,acquisition_pool,36,Q090
12,acquisition_pool,37,Q091
12,acquisition_pool,38,Q092
12,acquisition_pool,39,Q094
12,test,0,Q009
12,test,1,Q010
12,test,2,Q011
12,test,3,Q013
12,test,4,Q014
12,test,5,Q015
12,test,6,Q016
12,test,7,Q017
12,test,8,Q019
12,test,9,Q020
12,test,10,Q024
12,test,11,Q026
12,test,12,Q028
12,test,13,Q029
12,test,14,Q030
12,test,15,Q031
12,test,16,Q033
12,test,17,Q034
12,test,18,Q035
12,test,19,Q038
12,test,20,Q039
12,test,21,Q041
12,test,22,Q043
12,test,23,Q046
12,test,24,Q049
12,test,25,Q054
12,test,26,Q055
12,test,27,Q057
12,test,28,Q059
12,test,29,Q064
12,test,30,Q065
12,test,31,Q068
12,test,32,Q073
12,test,33,Q074
12,test,34,Q075
12,test,35,Q082
12,test,36,Q085
12,test,37,Q089
12,test,38,Q093
12,test,39,Q095
13,initial_train,0,Q002
13,initial_train,1,Q018
13,initial_train,2,Q023
13,initial_train,3,Q026
13,initial_train,4,Q037
13,initial_train,5,Q038
13,initial_train,6,Q039
13,initial_train,7,Q048
13,initial_train,8,Q050
13,initial_train,9,Q060
13,initial_train,10,Q065
13,initial_train,11,Q071
13,initial_train,12,Q077
13,initial_train,13,Q089
13,initial_train,14,Q091
13,acquisition_pool,0,Q001
13,acquisition_pool,1,Q007
13,acquisition_pool,2,Q008
13,acquisition_pool,3,Q009
13,acquisition_pool,4,Q012
13,acquisition_pool,5,Q014
13,acquisition_pool,6,Q017
13,acquisition_pool,7,Q021
13,acquisition_pool,8,Q024
13,acquisition_pool,9,Q029
13,acquisition_pool,10,Q030
13,acquisition_pool,11,Q031
13,acquisition_pool,12,Q034
13,acquisition_pool,13,Q035
13,acquisition_pool,14,Q040
13,acquisition_pool,15,Q045
13,acquisition_pool,16,Q046
13,acquisition_pool,17,Q049
13,acquisition_pool,18,Q053
13,acquisition_pool,19,Q054
13,acquisition_pool,20,Q055
13,acquisition_pool,21,Q056
13,acquisition_pool,22,Q062
13,acquisition_pool,23,Q064
13,acquisition_pool,24,Q066
13,acquisition_pool,25,Q067
13,acquisition_pool,26,Q068
13,acquisition_pool,27,Q069
13,acquisition_pool,28,Q073
13,acquisition_pool,29,Q074
13,acquisition_pool,30,Q079
13,acquisition_pool,31,Q080
13,acquisition_pool,32,Q081
13,acquisition_pool,33,Q082
13,acquisition_pool,34,Q083
13,acquisition_pool,35,Q085
13,acquisition_pool,36,Q088
13,acquisition_pool,37,Q093
13,acquisition_pool,38,Q094
13,acquisition_pool,39,Q095
13,test,0,Q003
13,test,1,Q004
13,test,2,Q005
13,test,3,Q006
13,test,4,Q010
13,test,5,Q011
13,test,6,Q013
13,test,7,Q015
13,test,8,Q016
13,test,9,Q019
13,test,10,Q020
13,test,11,Q022
13,test,12,Q025
13,test,13,Q027
13,test,14,Q028
13,test,15,Q032
13,test,16,Q033
13,test,17,Q036
13,test,18,Q041
13,test,19,Q042
13,test,20,Q043
13,test,21,Q044
13,test,22,Q047
13,test,23,Q051
13,test,24,Q052
13,test,25,Q057
13,test,26,Q058
13,test,27,Q059
13,test,28,Q061
13,test,29,Q063
13,test,30,Q070
13,test,31,Q072
13,test,32,Q075
13,test,33,Q076
13,test,34,Q078
13,test,35,Q084
13,test,36,Q086
13,test,37,Q087
13,test,38,Q090
13,test,39,Q092
14,initial_train,0,Q003
14,initial_train,1,Q011
14,initial_train,2,Q023
14,initial_train,3,Q027
14,initial_train,4,Q038
14,initial_train,5,Q039
14,initial_train,6,Q042
14,initial_train,7,Q043
14,initial_train,8,Q056
14,initial_train,9,Q065
14,initial_train,10,Q069
14,initial_train,11,Q070
14,initial_train,12,Q087
14,initial_train,13,Q088
14,initial_train,14,Q089
14,acquisition_pool,0,Q002
14,acquisition_pool,1,Q005
14,acquisition_pool,2,Q007
14,acquisition_pool,3,Q008
14,acquisition_pool,4,Q010
14,acquisition_pool,5,Q013
14,acquisition_pool,6,Q017
14,acquisition_pool,7,Q018
14,acquisition_pool,8,Q021
14,acquisition_pool,9,Q029
14,acquisition_pool,10,Q030
14,acquisition_pool,11,Q034
14,acquisition_pool,12,Q036
14,acquisition_pool,13,Q037
14,acquisition_pool,14,Q041
14,acquisition_pool,15,Q047
14,acquisition_pool,16,Q048
14,acquisition_pool,17,Q049
14,acquisition_pool,18,Q051
14,acquisition_pool,19,Q052
14,acquisition_pool,20,Q057
14,acquisition_pool,21,Q059
14,acquisition_pool,22,Q060
14,acquisition_pool,23,Q063
14,acquisition_pool,24,Q064
14,acquisition_pool,25,Q067
14,acquisition_pool,26,Q068
14,acquisition_pool,27,Q072
14,acquisition_pool,28,Q073
14,acquisition_pool,29,Q077
14,acquisition_pool,30,Q078
14,acquisition_pool,31,Q079
14,acquisition_pool,32,Q080
14,acquisition_pool,33,Q081
14,acquisition_pool,34,Q083
14,acquisition_pool,35,Q084
14,acquisition_pool,36,Q085
14,acquisition_pool,37,Q090
14,acquisition_pool,38,Q094
14,acquisition_pool,39,Q095
14,test,0,Q001
14,test,1,Q004
14,test,2,Q006
14,test,3,Q009
14,test,4,Q012
14,test,5,Q014
14,test,6,Q015
14,test,7,Q016
14,test,8,Q019
14,test,9,Q020
14,test,10,Q022
14,test,11,Q024
14,test,12,Q025
14,test,13,Q026
14,test,14,Q028
14,test,15,Q031
14,test,16,Q032
14,test,17,Q033
14,test,18,Q035
14,test,19,Q040
14,test,20,Q044
14,test,21,Q045
14,test,22,Q046
14,test,23,Q050
14,test,24,Q053
14,test,25,Q054
14,test,26,Q055
14,test,27,Q058
14,test,28,Q061
14,test,29,Q062
14,test,30,Q066
14,test,31,Q071
14,test,32,Q074
14,test,33,Q075
14,test,34,Q076
14,test,35,Q082
14,test,36,Q086
14,test,37,Q091
14,test,38,Q092
14,test,39,Q093
15,initial_train,0,Q003
15,initial_train,1,Q016
15,initial_train,2,Q017
15,initial_train,3,Q020
15,initial_train,4,Q025
15,initial_train,5,Q033
15,initial_train,6,Q041
15,initial_train,7,Q042
15,initial_train,8,Q049
15,initial_train,9,Q052
15,initial_train,10,Q057
15,initial_train,11,Q078
15,initial_train,12,Q079
15,initial_train,13,Q081
15,initial_train,14,Q083
15,acquisition_pool,0,Q001
15,acquisition_pool,1,Q004
15,acquisition_pool,2,Q005
15,acquisition_pool,3,Q006
15,acquisition_pool,4,Q008
15,acquisition_pool,5,Q009
15,acquisition_pool,6,Q010
15,acquisition_pool,7,Q012
15,acquisition_pool,8,Q014
15,acquisition_pool,9,Q023
15,acquisition_pool,10,Q024
15,acquisition_pool,11,Q026
15,acquisition_pool,12,Q027
15,acquisition_pool,13,Q028
15,acquisition_pool,14,Q031
15,acquisition_pool,15,Q032
15,acquisition_pool,16,Q034
15,acquisition_pool,17,Q035
15,acquisition_pool,18,Q036
15,acquisition_pool,19,Q039
15,acquisition_pool,20,Q046
15,acquisition_pool,21,Q051
15,acquisition_pool,22,Q056
15,acquisition_pool,23,Q058
15,acquisition_pool,24,Q063
15,acquisition_pool,25,Q064
15,acquisition_pool,26,Q065
15,acquisition_pool,27,Q066
15,acquisition_pool,28,Q071
15,acquisition_pool,29,Q072
15,acquisition_pool,30,Q074
15,acquisition_pool,31,Q075
15,acquisition_pool,32,Q080
15,acquisition_pool,33,Q084
15,acquisition_pool,34,Q085
15,acquisition_pool,35,Q086
15,acquisition_pool,36,Q088
15,acquisition_pool,37,Q090
15,acquisition_pool,38,Q094
15,acquisition_pool,39,Q095
15,test,0,Q002
15,test,1,Q007
15,test,2,Q011
15,test,3,Q013
15,test,4,Q015
15,test,5,Q018
15,test,6,Q019
15,test,7,Q021
15,test,8,Q022
15,test,9,Q029
15,test,10,Q030
15,test,11,Q037
15,test,12,Q038
15,test,13,Q040
15,test,14,Q043
15,test,15,Q044
15,test,16,Q045
15,test,17,Q047
15,test,18,Q048
15,test,19,Q050
15,test,20,Q053
15,test,21,Q054
15,test,22,Q055
15,test,23,Q059
15,test,24,Q060
15,test,25,Q061
15,test,26,Q062
15,test,27,Q067
15,test,28,Q068
15,test,29,Q069
15,test,30,Q070
15,test,31,Q073
15,test,32,Q076
15,test,33,Q077
15,test,34,Q082
15,test,35,Q087
15,test,36,Q089
15,test,37,Q091
15,test,38,Q092
15,test,39,Q093
16,initial_train,0,Q004
16,initial_train,1,Q005
16,initial_train,2,Q008
16,initial_train,3,Q009
16,initial_train,4,Q017
16,initial_train,5,Q025
16,initial_train,6,Q030
16,initial_train,7,Q035
16,initial_train,8,Q042
16,initial_train,9,Q056
16,initial_train,10,Q062
16,initial_train,11,Q065
16,initial_train,12,Q070
16,initial_train,13,Q080
16,initial_train,14,Q091
16,acquisition_pool,0,Q007
16,acquisition_pool,1,Q012
16,acquisition_pool,2,Q015
16,acquisition_pool,3,Q019
16,acquisition_pool,4,Q021
16,acquisition_pool,5,Q023
16,acquisition_pool,6,Q024
16,acquisition_pool,7,Q026
16,acquisition_pool,8,Q028
16,acquisition_pool,9,Q031
16,acquisition_pool,10,Q032
16,acquisition_pool,11,Q036
16,acquisition_pool,12,Q037
16,acquisition_pool,13,Q039
16,acquisition_pool,14,Q040
16,acquisition_pool,15,Q041
16,acquisition_pool,16,Q048
16,acquisition_pool,17,Q049
16,acquisition_pool,18,Q050
16,acquisition_pool,19,Q052
16,acquisition_pool,20,Q053
16,acquisition_pool,21,Q054
16,acquisition_pool,22,Q055
16,acquisition_pool,23,Q057
16,acquisition_pool,24,Q060
16,acquisition_pool,25,Q061
16,acquisition_pool,26,Q064
16,acquisition_pool,27,Q069
16,acquisition_pool,28,Q071
16,acquisition_pool,29,Q072
16,acquisition_pool,30,Q073
16,acquisition_pool,31,Q076
16,acquisition_pool,32,Q077
16,acquisition_pool,33,Q079
16,acquisition_pool,34,Q081
16,acquisition_pool,35,Q085
16,acquisition_pool,36,Q086
16,acquisition_pool,37,Q088
16,acquisition_pool,38,Q092
16,acquisition_pool,39,Q093
16,test,0,Q001
16,test,1,Q002
16,test,2,Q003
16,test,3,Q006
16,test,4,Q010
16,test,5,Q011
16,test,6,Q013
16,test,7,Q014
16,test,8,Q016
16,test,9,Q018
16,test,10,Q020
16,test,11,Q022
16,test,12,Q027
16,test,13,Q029
16,test,14,Q033
16,test,15,Q034
16,test,16,Q038
16,test,17,Q043
16,test,18,Q044
16,test,19,Q045
16,test,20,Q046
16,test,21,Q047
16,test,22,Q051
16,test,23,Q058
16,test,24,Q059
16,test,25,Q063
16,test,26,Q066
16,test,27,Q067
16,test,28,Q068
16,test,29,Q074
16,test,30,Q075
16,test,31,Q078
16,test,32,Q082
16,test,33,Q083
16,test,34,Q084
16,test,35,Q087
16,test,36,Q089
16,test,37,Q090
16,test,38,Q094
16,test,39,Q095
17,initial_train,0,Q012
17,initial_train,1,Q016
17,initial_train,2,Q020
17,initial_train,3,Q021
17,initial_train,4,Q028
17,initial_train,5,Q031
17,initial_train,6,Q033
17,initial_train,7,Q039
17,initial_train,8,Q044
17,initial_train,9,Q049
17,initial_train,10,Q055
17,initial_train,11,Q061
17,initial_train,12,Q062
17,initial_train,13,Q067
17,initial_train,14,Q077
17,acquisition_pool,0,Q003
17,acquisition_pool,1,Q006
17,acquisition_pool,2,Q008
17,acquisition_pool,3,Q013
17,acquisition_pool,4,Q014
17,acquisition_pool,5,Q015
17,acquisition_pool,6,Q017
17,acquisition_pool,7,Q018
17,acquisition_pool,8,Q019
17,acquisition_pool,9,Q022
17,acquisition_pool,10,Q023
17,acquisition_pool,11,Q024
17,acquisition_pool,12,Q027
17,acquisition_pool,13,Q029
17,acquisition_pool,14,Q032
17,acquisition_pool,15,Q035
17,acquisition_pool,16,Q036
17,acquisition_pool,17,Q041
17,acquisition_pool,18,Q043
17,acquisition_pool,19,Q046
17,acquisition_pool,20,Q047
17,acquisition_pool,21,Q051
17,acquisition_pool,22,Q052
17,acquisition_pool,23,Q053
17,acquisition_pool,24,Q054
17,acquisition_pool,25,Q058
17,acquisition_pool,26,Q059
17,acquisition_pool,27,Q066
17,acquisition_pool,28,Q068
17,acquisition_pool,29,Q070
17,acquisition_pool,30,Q071
17,acquisition_pool,31,Q072
17,acquisition_pool,32,Q074
17,acquisition_pool,33,Q078
17,acquisition_pool,34,Q079
17,acquisition_pool,35,Q081
17,acquisition_pool,36,Q082
17,acquisition_pool,37,Q089
17,acquisition_pool,38,Q090
17,acquisition_pool,39,Q093
17,test,0,Q001
17,test,1,Q002
17,test,2,Q004
17,test,3,Q005
17,test,4,Q007
17,test,5,Q009
17,test,6,Q010
17,test,7,Q011
17,test,8,Q025
17,test,9,Q026
17,test,10,Q030
17,test,11,Q034
17,test,12,Q037
17,test,13,Q038
17,test,14,Q040
17,test,15,Q042
17,test,16,Q045
17,test,17,Q048
17,test,18,Q050
17,test,19,Q056
17,test,20,Q057
17,test,21,Q060
17,test,22,Q063
17,test,23,Q064
17,test,24,Q065
17,test,25,Q069
17,test,26,Q073
17,test,27,Q075
17,test,28,Q076
17,test,29,Q080
17,test,30,Q083
17,test,31,Q084
17,test,32,Q085
17,test,33,Q086
17,test,34,Q087
17,test,35,Q088
17,test,36,Q091
17,test,37,Q092
17,test,38,Q094
17,test,39,Q095
18,initial_train,0,Q015
18,initial_train,1,Q016
18,initial_train,2,Q017
18,initial_train,3,Q023
18,initial_train,4,Q028
18,initial_train,5,Q047
18,initial_train,6,Q049
18,initial_train,7,Q055
18,initial_train,8,Q057
18,initial_train,9,Q074
18,initial_train,10,Q083
18,initial_train,11,Q085
18,initial_train,12,Q090
18,initial_train,13,Q094
18,initial_train,14,Q095
18,acquisition_pool,0,Q002
18,acquisition_pool,1,Q003
18,acquisition_pool,2,Q004
18,acquisition_pool,3,Q005
18,acquisition_pool,4,Q007
18,acquisition_pool,5,Q008
18,acquisition_pool,6,Q009
18,acquisition_pool,7,Q011
18,acquisition_pool,8,Q013
18,acquisition_pool,9,Q014
18,acquisition_pool,10,Q024
18,acquisition_pool,11,Q026
18,acquisition_pool,12,Q029
18,acquisition_pool,13,Q030
18,acquisition_pool,14,Q031
18,acquisition_pool,15,Q033
18,acquisition_pool,16,Q037
18,acquisition_pool,17,Q041
18,acquisition_pool,18,Q042
18,acquisition_pool,19,Q050
18,acquisition_pool,20,Q051
18,acquisition_pool,21,Q052
18,acquisition_pool,22,Q053
18,acquisition_pool,23,Q056
18,acquisition_pool,24,Q058
18,acquisition_pool,25,Q060
18,acquisition_pool,26,Q061
18,acquisition_pool,27,Q064
18,acquisition_pool,28,Q065
18,acquisition_pool,29,Q066
18,acquisition_pool,30,Q068
18,acquisition_pool,31,Q072
18,acquisition_pool,32,Q073
18,acquisition_pool,33,Q075
18,acquisition_pool,34,Q076
18,acquisition_pool,35,Q077
18,acquisition_pool,36,Q080
18,acquisition_pool,37,Q086
18,acquisition_pool,38,Q091
18,acquisition_pool,39,Q092
18,test,0,Q001
18,test,1,Q006
18,test,2,Q010
18,test,3,Q012
18,test,4,Q018
18,test,5,Q019
18,test,6,Q020
18,test,7,Q021
18,test,8,Q022
18,test,9,Q025
18,test,10,Q027
18,test,11,Q032
18,test,12,Q034
18,test,13,Q035
18,test,14,Q036
18,test,15,Q038
18,test,16,Q039
18,test,17,Q040
18,test,18,Q043
18,test,19,Q044
18,test,20,Q045
18,test,21,Q046
18,test,22,Q048
18,test,23,Q054
18,test,24,Q059
18,test,25,Q062
18,test,26,Q063
18,test,27,Q067
18,test,28,Q069
18,test,29,Q070
18,test,30,Q071
18,test,31,Q078
18,test,32,Q079
18,test,33,Q081
18,test,34,Q082
18,test,35,Q084
18,test,36,Q087
18,test,37,Q088
18,test,38,Q089
18,test,39,Q093
19,initial_train,0,Q002
19,initial_train,1,Q004
19,initial_train,2,Q005
19,initial_train,3,Q008
19,initial_train,4,Q011
19,initial_train,5,Q016
19,initial_train,6,Q029
19,initial_train,7,Q031
19,initial_train,8,Q043
19,initial_train,9,Q053
19,initial_train,10,Q064
19,initial_train,11,Q066
19,initial_train,12,Q077
19,initial_train,13,Q078
19,initial_train,14,Q079
19,acquisition_pool,0,Q001
19,acquisition_pool,1,Q006
19,acquisition_pool,2,Q007
19,acquisition_pool,3,Q017
19,acquisition_pool,4,Q018
19,acquisition_pool,5,Q019
19,acquisition_pool,6,Q020
19,acquisition_pool,7,Q022
19,acquisition_pool,8,Q025
19,acquisition_pool,9,Q027
19,acquisition_pool,10,Q033
